budget_q,beta,model_key,model_label,n_seeds,min,q1,median,mean,std,ci95,q3,max
1000,0.6,classical_dense_fields_xent,Dense Ising+fields (xent),10,0.0560328670066609,0.057830442710663954,0.06116920651664441,0.060730748670971405,0.00356079846574456,0.0025470648042605223,0.06318428725905735,0.06569875231233765
1000,0.6,classical_transformer_mle,AR Transformer (MLE),10,0.04487312280975145,0.053587871458562863,0.05401002926989329,0.053468774979996345,0.00367503535914182,0.0026287792773820387,0.05595608379549043,0.05693810691539694
1000,0.6,classical_maxent_parity,"MaxEnt parity (P,z)",10,0.0353318957233086,0.03784337916965813,0.03953707155187368,0.040064895334888904,0.00330895876563507,0.0023669220518314597,0.04113191402658499,0.046204642617537726
1000,0.7,iqp_parity_mse,IQP (parity),10,0.07444834849583397,0.07858101582524844,0.07981053890141226,0.08010011887699123,0.003558559279221688,0.002545463098003499,0.0810872068721027,0.08786782572831624
1000,0.7,classical_nnn_fields_parity,Ising+fields (NN+NNN),10,0.057340584586806284,0.060776898211120256,0.0624293842417184,0.06177962923755179,0.0022472589442043113,0.0016074805181779913,0.06263947766359666,0.06518643578043347
1000,0.7,classical_dense_fields_xent,Dense Ising+fields (xent),10,0.0553278120957298,0.05745667188438451,0.05980478743836995,0.060060356986581374,0.0032227318407711415,0.002305243311062118,0.06308681605702268,0.06442576851913663
1000,0.7,classical_transformer_mle,AR Transformer (MLE),10,0.042288266419871406,0.05266278182579041,0.05581861525889445,0.05370586336529911,0.005351642141205045,0.0038280681914444046,0.05697841050786473,0.05897297983360209
1000,0.7,classical_maxent_parity,"MaxEnt parity (P,z)",10,0.03095629485958664,0.03639786087634341,0.03789117042138911,0.03807174455365769,0.0035056902712192637,0.002507645515566694,0.04015988820476994,0.04374666151693981
1000,0.8,iqp_parity_mse,IQP (parity),10,0.06446839427376869,0.07161609260158619,0.07439696955841019,0.07532629442374741,0.00654842137439358,0.004684133001809071,0.07728383570246164,0.08860943956486235
1000,0.8,classical_nnn_fields_parity,Ising+fields (NN+NNN),10,0.050275773455216964,0.05396414591045753,0.05690139676514333,0.0562114354645855,0.003966536329794217,0.0028372920224585137,0.05787930093253903,0.06365255676856535
1000,0.8,classical_dense_fields_xent,Dense Ising+fields (xent),10,0.048095528194087245,0.054714928984197164,0.056173288045003586,0.05574505280434772,0.003660707550962849,0.0026185304929349745,0.057924408362333576,0.06093324259656732
1000,0.8,classical_transformer_mle,AR Transformer (MLE),10,0.03983501450678015,0.04835236023210013,0.051415023230944365,0.05114736680464381,0.006096290720866806,0.004360720686957786,0.056134232359895966,0.05897344062492831
1000,0.8,classical_maxent_parity,"MaxEnt parity (P,z)",10,0.028963959238270803,0.03096450512963278,0.03224336093033034,0.03333722285599554,0.003313817237729035,0.00237039735193397,0.03555849157586935,0.03918916149991779
1000,0.9,iqp_parity_mse,IQP (parity),10,0.06189941630392727,0.0694457439474047,0.07168107097451104,0.07054733080465345,0.003716723627961655,0.0026585991965049675,0.0731560259759726,0.07401442957693183
1000,0.9,classical_nnn_fields_parity,Ising+fields (NN+NNN),10,0.04858049080057576,0.05116311506269268,0.05251080858633682,0.05308602117379503,0.0031630939768392246,0.0022625839171976293,0.05476375624829642,0.05810961839283225
1000,0.9,classical_dense_fields_xent,Dense Ising+fields (xent),10,0.04738195203779141,0.04988430102052915,0.0529566148314535,0.05194484891097233,0.002580707398790686,0.0018459986008166351,0.05326291577314575,0.055139091885390595
1000,0.9,classical_transformer_mle,AR Transformer (MLE),10,0.04012744318925432,0.04728376544145166,0.048780257393283094,0.04898045684666692,0.004856678914302762,0.003474017428174822,0.051948486576576726,0.05639666351374838
1000,0.9,classical_maxent_parity,"MaxEnt parity (P,z)",10,0.02216104590319271,0.023453647186032787,0.025311683899487826,0.026960014300122282,0.004574244634171618,0.00327199015216939,0.03020515477506794,0.03602261072845411
1000,1.0,iqp_parity_mse,IQP (parity),10,0.06336547469891608,0.06486921284776043,0.06588125579111122,0.06713925661183663,0.003379035071814238,0.002417048138662443,0.0687353394995672,0.07316878078984136
1000,1.0,classical_nnn_fields_parity,Ising+fields (NN+NNN),10,0.042990013103895934,0.045859926957089965,0.04734276696990618,0.0477321495504472,0.003162653158859953,0.0022622685969202003,0.05038433550149313,0.05234083363888371
1000,1.0,classical_dense_fields_xent,Dense Ising+fields (xent),10,0.040907407301188144,0.04542158445499334,0.047332645641056506,0.04809885055349488,0.004380502802754811,0.0031334052239118627,0.0514847940179912,0.05554400342289756
1000,1.0,classical_transformer_mle,AR Transformer (MLE),10,0.037288595790698424,0.041407264664662366,0.04467415834587542,0.045084849747118426,0.005206740010937406,0.0037244186533934203,0.050022868124244314,0.051668125605340655
1000,1.0,classical_maxent_parity,"MaxEnt parity (P,z)",10,0.014624687754981472,0.017811423039164814,0.02160550342551375,0.020965691903895575,0.004518684664621631,0.003232247705544581,0.023697299178140355,0.02753757255528934
1000,1.1,iqp_parity_mse,IQP (parity),10,0.05396930220661567,0.05607176629176237,0.05863539669503387,0.05925349683815284,0.00507487336873228,0.0036300934938967955,0.05994708203390627,0.07135269560614088
1000,1.1,classical_nnn_fields_parity,Ising+fields (NN+NNN),10,0.03673309232573726,0.04067502325302765,0.04211424030460663,0.042363505063182816,0.003689485190972608,0.0026391153462266394,0.04307080324112195,0.05073579598120476
1000,1.1,classical_dense_fields_xent,Dense Ising+fields (xent),10,0.03587051298936771,0.04003775551694778,0.04213070006541234,0.04176511178408322,0.0036222139427205843,0.002590995737546238,0.04350170766846459,0.047935062129738755
1000,1.1,classical_transformer_mle,AR Transformer (MLE),10,0.04132734354682437,0.042320535239498636,0.04309837749455908,0.04352935207265769,0.0017015043543956378,0.0012170983269818242,0.044681851973971135,0.046955909131212135
1000,1.1,classical_maxent_parity,"MaxEnt parity (P,z)",10,0.008136627177154979,0.009868842885454192,0.011180949492470282,0.01296212339989831,0.004840844361594471,0.003462690858507234,0.014171037637818355,0.02451532355279781
1000,1.2,iqp_parity_mse,IQP (parity),10,0.04294512706275348,0.048103078204224846,0.05163381297880909,0.05023015101968188,0.003836346520967436,0.0027441663139619052,0.05260238331072939,0.055177355620561856
1000,1.2,classical_nnn_fields_parity,Ising+fields (NN+NNN),10,0.027433100670572527,0.03363419468834683,0.03494509054407903,0.03515942775894161,0.0038444335964156217,0.0027499510573113623,0.03691722151898511,0.04092833043790016
1000,1.2,classical_dense_fields_xent,Dense Ising+fields (xent),10,0.029189219169362766,0.03179380807395142,0.03278838974170541,0.03294241309093272,0.0025833462910397,0.001847886219460139,0.03411047836258359,0.037408286601086346
1000,1.2,classical_transformer_mle,AR Transformer (MLE),10,0.000226606605007873,0.033343918709563984,0.03509453863315596,0.032774172705959344,0.011989850129791186,0.008576426205453309,0.03896733940354415,0.04179328504460648
1000,1.2,classical_maxent_parity,"MaxEnt parity (P,z)",10,0.004472470455881076,0.005224336988963032,0.006281009428767432,0.007074305072831202,0.00246697570795577,0.0017646455027288217,0.009431695012568273,0.010702637463914179
1000,1.3,iqp_parity_mse,IQP (parity),10,0.03680127733272585,0.041589098115591736,0.04425216986267545,0.04413385963635488,0.004418167836834785,0.0031603472942310024,0.04593435556560009,0.05267889086845831
1000,1.3,classical_nnn_fields_parity,Ising+fields (NN+NNN),10,0.02515265198177302,0.029981127938178996,0.031057256716784044,0.031056973643265994,0.003008411937847853,0.0021519387399553972,0.03207659451303423,0.036917208906677795
1000,1.3,classical_dense_fields_xent,Dense Ising+fields (xent),10,0.019011892936455332,0.025572521656191352,0.02806690420012528,0.027605668471747512,0.00426154041980548,0.0030483105740584217,0.030656105764421914,0.03349666724783771
1000,1.3,classical_transformer_mle,AR Transformer (MLE),10,0.026066096102199936,0.03136728227165344,0.033083123934082095,0.03358087522518782,0.00478377210768065,0.003421866663978349,0.035478716896685886,0.04094224586219018
1000,1.3,classical_maxent_parity,"MaxEnt parity (P,z)",10,0.0013650907854462625,0.00211981546451722,0.0030877357404007206,0.003509917559829484,0.0017685329286633992,0.001265044349212397,0.00440685175375443,0.006971917206343471
1000,1.4,iqp_parity_mse,IQP (parity),10,0.0316807076717109,0.03310313239410889,0.036417912834139504,0.03558089251006667,0.0027755807010685536,0.0019853928783352846,0.03721191627655521,0.03997988049936886
1000,1.4,classical_nnn_fields_parity,Ising+fields (NN+NNN),10,0.020062285769227035,0.02270349012142045,0.02329523159305623,0.02389787092133478,0.0026165415809889306,0.0018716310495903187,0.02593431673397355,0.027547626531551565
1000,1.4,classical_dense_fields_xent,Dense Ising+fields (xent),10,0.011506529077877187,0.01638980492129588,0.01871984723881716,0.017925497995427617,0.003566388333711883,0.002551063277102218,0.02049875045417274,0.022274060876505387
1000,1.4,classical_transformer_mle,AR Transformer (MLE),10,0.019828322429887132,0.020923152691114687,0.027732709696582442,0.02582215081561225,0.004681032849275116,0.0033483765320267657,0.028616459431232852,0.031872311520864824
1000,1.4,classical_maxent_parity,"MaxEnt parity (P,z)",10,0.00021141639110929355,0.00045161381841296133,0.0008404016205609027,0.0010073373208803285,0.0006504065810965028,0.00046524051476300545,0.0016108599388081673,0.001941072277943798
1000,1.5,iqp_parity_mse,IQP (parity),10,0.025018191634788037,0.02726085433058056,0.029697482318723503,0.02961048155043212,0.0035033968033237888,0.0025060049814526566,0.030772012358523983,0.03757339425995522
1000,1.5,classical_nnn_fields_parity,Ising+fields (NN+NNN),10,0.01432794635357689,0.018843699770083676,0.02083729198529411,0.020361368748428185,0.002915822837865886,0.002085709089473643,0.022943072249211438,0.02322382955520136
1000,1.5,classical_dense_fields_xent,Dense Ising+fields (xent),10,0.005248507603837327,0.012331585364513318,0.014636379155546615,0.014215747358050129,0.004184970046870938,0.0029935392344763337,0.01704706386643986,0.01994716298119894
1000,1.5,classical_transformer_mle,AR Transformer (MLE),10,0.012450288740695672,0.01912903739458587,0.023525746869509735,0.022323209988207908,0.00565973059039743,0.004048446079462014,0.026461127215838702,0.028519553273209954
1000,1.5,classical_maxent_parity,"MaxEnt parity (P,z)",10,0.0001509070118432474,0.00025015974327380846,0.0004840646909298007,0.0006348671500508551,0.0005581674001214593,0.0003992611638686761,0.000753366889480868,0.001988649743347513
1000,1.6,iqp_parity_mse,IQP (parity),10,0.01925856137784851,0.021793521963610923,0.02322503713375084,0.02342811554019339,0.002836080854950885,0.002028669074415596,0.02439970793593832,0.02926664955848074
1000,1.6,classical_nnn_fields_parity,Ising+fields (NN+NNN),10,0.011630693861822756,0.013265343255523823,0.015178664920855473,0.0152669214782962,0.002556145742691246,0.0018284294711994797,0.016908566966715596,0.0195443826260249
1000,1.6,classical_dense_fields_xent,Dense Ising+fields (xent),10,0.006484849732903029,0.008605198729224462,0.009917253673838326,0.010071749731532291,0.0024309740773641167,0.0017388932769125775,0.012038332714038124,0.01383955500343009
1000,1.6,classical_transformer_mle,AR Transformer (MLE),10,0.010161149417397815,0.013056852878988015,0.016674102208148262,0.017055299579800884,0.0052736224803353795,0.0037722601657576953,0.020187270591131627,0.0267863005819947
1000,1.6,classical_maxent_parity,"MaxEnt parity (P,z)",10,0.00010131617933976089,0.00019138927922506476,0.00037100872924286307,0.0005057844350128734,0.0004350776585302852,0.00031121418463396505,0.000607864985725975,0.0014073678339881885
1000,1.7,iqp_parity_mse,IQP (parity),10,0.016009287041669904,0.01749319494928124,0.02182873602153382,0.02032060978074048,0.0028604165751342004,0.0020460765904436883,0.022178213369522533,0.023764752118643526
1000,1.7,classical_nnn_fields_parity,Ising+fields (NN+NNN),10,0.009037132238464292,0.01056330473140026,0.01184463140254629,0.011685470179671312,0.0017193996497160756,0.0012298989606910967,0.013061473695442461,0.013871996906281013
1000,1.7,classical_dense_fields_xent,Dense Ising+fields (xent),10,0.0034696088453222813,0.004793637715607951,0.0061217597756716615,0.006084090445294586,0.002160969022501834,0.0015457567153160344,0.0063753045094491695,0.011217735753859861
1000,1.7,classical_transformer_mle,AR Transformer (MLE),10,0.007382859496955538,0.009707161519229937,0.012561924320869913,0.013055236308855092,0.004298031109868372,0.0030744126276389624,0.01675707251591241,0.01908349236531176
1000,1.7,classical_maxent_parity,"MaxEnt parity (P,z)",10,0.0001199353042528224,0.00015975671057820697,0.00018876733965845498,0.00021550428346664408,0.00010164893019399972,7.271021232417158e-05,0.0002251355286285998,0.00048109453515116687
1000,1.8,iqp_parity_mse,IQP (parity),10,0.008959056086026729,0.012319390972656797,0.01411165826638932,0.014614042143355228,0.003298026583043723,0.0023591021828385803,0.01735166347431234,0.01968468798274109
1000,1.8,classical_nnn_fields_parity,Ising+fields (NN+NNN),10,0.003339310858294108,0.0072825332140361776,0.009914429445934377,0.009140493966904317,0.002845790305312318,0.0020356143142325166,0.010787978050630889,0.013062230017024539
1000,1.8,classical_dense_fields_xent,Dense Ising+fields (xent),10,0.0003584197271620384,0.0014250832180809482,0.005455217373981674,0.004322248909237824,0.002962066541278338,0.002118787543790459,0.006206513710065074,0.009012871265441152
1000,1.8,classical_transformer_mle,AR Transformer (MLE),10,0.004066435909614796,0.006843619051070115,0.009137440185776224,0.009981968347643231,0.004216379719416094,0.0030160067996089154,0.014250735595728379,0.015164603699987978
1000,1.8,classical_maxent_parity,"MaxEnt parity (P,z)",10,6.252882318736108e-06,5.942770185631036e-05,0.00012004132109678261,0.00022516969279972828,0.00021589849143364826,0.00015443374684464265,0.0004028917292281096,0.0006051206421614712
1000,1.9,iqp_parity_mse,IQP (parity),10,0.007789087406679138,0.012695442608274505,0.014156573611075678,0.0140049155483228,0.003845379286158618,0.0027506275159998586,0.0160030363106451,0.020796068936811914
1000,1.9,classical_nnn_fields_parity,Ising+fields (NN+NNN),10,0.004484297947485936,0.006979660095092642,0.008075790440621622,0.008319105416284127,0.0027834761250980604,0.001991040532043781,0.00953278266424182,0.012611398203893292
1000,1.9,classical_dense_fields_xent,Dense Ising+fields (xent),10,0.00040301589332607354,0.0012942832039104716,0.0025540941037370942,0.0028578771649904293,0.0019515487238852974,0.0013959568664800588,0.0037471802189867212,0.006230965636059558
1000,1.9,classical_transformer_mle,AR Transformer (MLE),10,0.002383316641921623,0.0061835561247173265,0.010650005147711063,0.009274094780354772,0.0038033251125067008,0.002720545862513563,0.012446323207100434,0.013254166887778331
1000,1.9,classical_maxent_parity,"MaxEnt parity (P,z)",10,3.417942869621271e-09,6.232692907847428e-05,0.00012791401563762354,0.00022913979952916084,0.00027190700875486326,0.00019449704292277465,0.00032866193941552936,0.0009001416165967545
1000,2.0,iqp_parity_mse,IQP (parity),10,0.006129288304175168,0.010776829859835522,0.011525472277940776,0.011476973020882903,0.003115892378971155,0.0022288202740734235,0.013198007268212155,0.01657613126140616
1000,2.0,classical_nnn_fields_parity,Ising+fields (NN+NNN),10,0.001709961820170069,0.00505856298035218,0.006627802848367273,0.006546096094623999,0.0025023847006562998,0.0017899738103905637,0.00833088499769491,0.009781559702710097
1000,2.0,classical_dense_fields_xent,Dense Ising+fields (xent),10,8.353740661949705e-05,0.0017199606845846524,0.003297721879009669,0.0033661397325621296,0.0023161415321549337,0.0016567527297572905,0.004973064059833068,0.007240502267550388
1000,2.0,classical_transformer_mle,AR Transformer (MLE),10,0.004878159730410916,0.008549445902082736,0.01001060579432727,0.009970611853797136,0.002718501271860687,0.001944563551266858,0.011856846009396835,0.014264336340326412
1000,2.0,classical_maxent_parity,"MaxEnt parity (P,z)",10,4.934739381727282e-06,2.5982686176303504e-05,0.0001085785078945422,0.00017497252263608604,0.00019755346734380992,0.0001413114189055442,0.00021598479654772856,0.0005696878834760627
