beta,seed,model_key,model_label,n,train_m,sigma,K,elite_frac,elite_total_count,elite_unseen_count,train_unique_count,iqp_steps,classical_steps,transformer_variant,transformer_d_model,transformer_heads,transformer_layers,transformer_dim_ff,transformer_epochs,maxent_steps,KL_pstar_to_q,quality_coverage_Q1000,quality_coverage_Q2000,quality_coverage_Q5000
1.6,104,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,179,27,600,600,medium,32,4,1,64,600,600,0.9359125177804052,0.009504206839865146,0.006341175728160917,0.003407596211798358
1.6,104,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,179,27,600,600,medium,32,4,1,64,600,600,0.3708950432570449,0.011779030537159884,0.009356753325629507,0.006359359097456408
1.6,104,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,179,27,600,600,medium,32,4,1,64,600,600,1.0746894518110257,0.0002757400147353545,0.0002717425863547132,0.00026033387010653827
1.6,105,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,182,22,600,600,medium,32,4,1,64,600,600,0.3602827735107847,0.01925856137784851,0.013467040149569821,0.007766676453212233
1.6,105,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,182,22,600,600,medium,32,4,1,64,600,600,0.7151837517732754,0.012746556191093465,0.010360575201470091,0.007276923508968669
1.6,105,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,182,22,600,600,medium,32,4,1,64,600,600,0.8472237763437258,0.012867632494045206,0.009968529016942071,0.006132582838627996
1.6,105,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,182,22,600,600,medium,32,4,1,64,600,600,0.417112648752746,0.013522682024048816,0.0105953167890973,0.0071056532664953
1.6,105,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,182,22,600,600,medium,32,4,1,64,600,600,1.3411700289690875,0.00012639322584712497,0.00012522735936718027,0.00012185390415729804
1.6,106,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,178,30,600,600,medium,32,4,1,64,600,600,0.24609806841596915,0.02306358006187415,0.016347145901781296,0.009548968544259642
1.6,106,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,178,30,600,600,medium,32,4,1,64,600,600,0.7369053779668645,0.011630693861822756,0.01018186135079759,0.007576829352218438
1.6,106,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,178,30,600,600,medium,32,4,1,64,600,600,1.2407425478318026,0.006484849732903029,0.004821421494010084,0.0027738549833416734
1.6,106,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,178,30,600,600,medium,32,4,1,64,600,600,0.621027713496897,0.010161149417397815,0.00877015756793871,0.006596231798435877
1.6,106,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,178,30,600,600,medium,32,4,1,64,600,600,1.5289370618248797,0.0002740930205064749,0.0002668323087597115,0.00024732943063927084
1.6,107,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,172,35,600,600,medium,32,4,1,64,600,600,0.22918506514373516,0.022144771131882273,0.01596769303390094,0.009419088727004091
1.6,107,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,172,35,600,600,medium,32,4,1,64,600,600,0.6556619636201723,0.014821704448814898,0.012336791923759534,0.008658961822606403
1.6,107,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,172,35,600,600,medium,32,4,1,64,600,600,0.8587147651466147,0.007349977268693175,0.004926642936336006,0.002611264374962267
1.6,107,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,172,35,600,600,medium,32,4,1,64,600,600,0.34605535853086256,0.012901576497301082,0.010707223666693608,0.007447024894356334
1.6,107,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,172,35,600,600,medium,32,4,1,64,600,600,0.8374945462012625,0.0006389008261778225,0.0006065707387678263,0.0005270398952042878
1.6,108,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,171,34,600,600,medium,32,4,1,64,600,600,0.21004328474717746,0.024668246607995534,0.017697280858398313,0.01036099418707844
1.6,108,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,171,34,600,600,medium,32,4,1,64,600,600,0.6615243167491736,0.015253695731435432,0.012525066078762475,0.00864026501001569
1.6,108,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,171,34,600,600,medium,32,4,1,64,600,600,0.9093449880715461,0.01058783330776966,0.008084376710591642,0.004974536232726656
1.6,108,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,171,34,600,600,medium,32,4,1,64,600,600,0.358638133546592,0.014937889394334864,0.011536072484886159,0.007445728635837937
1.6,108,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,171,34,600,600,medium,32,4,1,64,600,600,1.1497806477088863,0.0004662774437503717,0.0004551201307352885,0.00042463442558773927
1.6,109,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,173,33,600,600,medium,32,4,1,64,600,600,0.23411942808767985,0.02629761604785221,0.018244037626948473,0.010183024813222667
1.6,109,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,173,33,600,600,medium,32,4,1,64,600,600,0.6053055805066827,0.0195443826260249,0.015299589446979898,0.010000215700806317
1.6,109,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,173,33,600,600,medium,32,4,1,64,600,600,0.8610858115825195,0.01383955500343009,0.010344602123714344,0.006235187939085857
1.6,109,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,173,33,600,600,medium,32,4,1,64,600,600,0.21638870629909326,0.02049653650496566,0.015255561811083248,0.009670909522790372
1.6,109,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,173,33,600,600,medium,32,4,1,64,600,600,1.2754856389659461,0.0014073678339881885,0.0012735255127015819,0.0009867520457902583
1.6,110,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,172,34,600,600,medium,32,4,1,64,600,600,0.1985375056144924,0.023386494205627537,0.01686223473794767,0.009778161435300692
1.6,110,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,172,34,600,600,medium,32,4,1,64,600,600,0.6266508233681083,0.017302233189777284,0.01425875896706759,0.009508990158284018
1.6,110,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,172,34,600,600,medium,32,4,1,64,600,600,0.7959456813044629,0.012521832516127613,0.00920903021576611,0.00527776928229542
1.6,110,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,172,34,600,600,medium,32,4,1,64,600,600,0.2742174903298892,0.019259472849629533,0.01564721802057657,0.010362810837155637
1.6,110,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,172,34,600,600,medium,32,4,1,64,600,600,0.7923379949381848,0.0005147574643704324,0.0005033850143393432,0.00047186185738414465
1.7,101,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,177,28,600,600,medium,32,4,1,64,600,600,0.21162482379301312,0.02224574655352096,0.01511280271718039,0.00870477320963077
1.7,101,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,177,28,600,600,medium,32,4,1,64,600,600,0.6123059895577477,0.013139593083039237,0.010308252582955453,0.006988993275848449
1.7,101,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,177,28,600,600,medium,32,4,1,64,600,600,0.8379183086043789,0.007076242832425129,0.004939939107860498,0.0027479960392741078
1.7,101,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,177,28,600,600,medium,32,4,1,64,600,600,0.37295554600507863,0.017761037909731617,0.014254190140942988,0.009687553124782523
1.7,101,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,177,28,600,600,medium,32,4,1,64,600,600,1.534899604779149,0.00017817445602403225,0.00017439615497765292,0.00016393326451752911
1.7,102,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,180,25,600,600,medium,32,4,1,64,600,600,0.16218207742301205,0.021975613817527263,0.01573859185061013,0.009359710449408441
1.7,102,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,180,25,600,600,medium,32,4,1,64,600,600,0.6162418789069959,0.011978507786220078,0.010169880534167943,0.0073684240253129646
1.7,102,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,180,25,600,600,medium,32,4,1,64,600,600,0.8436256453555722,0.00618560368395438,0.004203596162463271,0.002337537464550784
1.7,102,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,180,25,600,600,medium,32,4,1,64,600,600,0.6648160489004102,0.009403198653742601,0.006595443118352204,0.004172309646852901
1.7,102,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,180,25,600,600,medium,32,4,1,64,600,600,0.936680352459256,0.00017628681324264074,0.00016921346734976057,0.0001507592744457892
1.7,103,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,183,23,600,600,medium,32,4,1,64,600,600,0.24247806973810376,0.017184301020146182,0.012144971035585624,0.007181697792639843
1.7,103,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,183,23,600,600,medium,32,4,1,64,600,600,0.6235655750883196,0.011178165631324778,0.009290708487987907,0.006500041507668032
1.7,103,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,183,23,600,600,medium,32,4,1,64,600,600,0.9347485144794422,0.006139151635174974,0.004904098979760701,0.003088752600246307
1.7,103,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,183,23,600,600,medium,32,4,1,64,600,600,0.38566653465375444,0.012524931082993372,0.009919169157671909,0.006763087424685013
1.7,103,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,183,23,600,600,medium,32,4,1,64,600,600,1.1048188042170035,0.00014681180232004,0.00014566149103213994,0.00014229575204955335
1.7,104,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,184,21,600,600,medium,32,4,1,64,600,600,0.3543032627106617,0.01841987673668642,0.013056032778520979,0.007548547085910998
1.7,104,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,184,21,600,600,medium,32,4,1,64,600,600,0.6706565298482621,0.009037132238464292,0.007917060226246818,0.005968157541614674
1.7,104,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,184,21,600,600,medium,32,4,1,64,600,600,1.1507827508938997,0.0034696088453222813,0.0025463707665018677,0.0014860849806767361
1.7,104,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,184,21,600,600,medium,32,4,1,64,600,600,0.5221815799146912,0.007382859496955538,0.005645698175244506,0.003681155646408834
1.7,104,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,184,21,600,600,medium,32,4,1,64,600,600,1.0872010275028516,0.00021701683302509289,0.0002137163883405671,0.00020428575549784353
1.7,105,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,186,19,600,600,medium,32,4,1,64,600,600,0.4045483350070126,0.016934171145392096,0.011232615471329007,0.006066805480961001
1.7,105,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,186,19,600,600,medium,32,4,1,64,600,600,0.6518781294924896,0.009243632309264246,0.007412308996915728,0.005350041537675142
1.7,105,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,186,19,600,600,medium,32,4,1,64,600,600,1.1093790338588407,0.0059244543524501585,0.003975977181010052,0.002109920100525073
1.7,105,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,186,19,600,600,medium,32,4,1,64,600,600,0.39952295609185984,0.008497461428230331,0.006994450694609732,0.004892149514259817
1.7,105,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,186,19,600,600,medium,32,4,1,64,600,600,1.034892172628013,0.00048109453515116687,0.00046641926196837146,0.0004271396355405842
1.7,106,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,184,24,600,600,medium,32,4,1,64,600,600,0.22728178904703406,0.021734173436518966,0.015134100777222008,0.008712700636956797
1.7,106,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,184,24,600,600,medium,32,4,1,64,600,600,0.657323628066239,0.010358351098092088,0.008683819390957262,0.006359741837655666
1.7,106,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,184,24,600,600,medium,32,4,1,64,600,600,1.332709261212385,0.006438538117947433,0.004767638703768494,0.002868810586475241
1.7,106,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,184,24,600,600,medium,32,4,1,64,600,600,0.38779478982860305,0.013745176334454792,0.010973937320774613,0.0074342757962707765
1.7,106,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,184,24,600,600,medium,32,4,1,64,600,600,1.563880698443945,0.00022784176049643544,0.00022344135811659232,0.0002111777920525515
1.7,107,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,180,25,600,600,medium,32,4,1,64,600,600,0.17493969097249615,0.021923298606548677,0.015875215820320022,0.009537106584250514
1.7,107,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,180,25,600,600,medium,32,4,1,64,600,600,0.5769785234685986,0.013871996906281013,0.011264602942731315,0.00781997846137563
1.7,107,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,180,25,600,600,medium,32,4,1,64,600,600,0.694386004400861,0.011217735753859861,0.007831006116013593,0.004151766304900211
1.7,107,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,180,25,600,600,medium,32,4,1,64,600,600,0.29889682123745165,0.018936238142692505,0.014545311456587258,0.009306394420521363
1.7,107,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,180,25,600,600,medium,32,4,1,64,600,600,0.9392870264094108,0.00015424667635672906,0.00015254948734963315,0.00014766400888027736
1.7,108,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,176,28,600,600,medium,32,4,1,64,600,600,0.2569075071916693,0.016009287041669904,0.011561945339298533,0.006804707988127518
1.7,108,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,176,28,600,600,medium,32,4,1,64,600,600,0.5342579407132448,0.011710755018872502,0.009693039485439738,0.006831131992121276
1.7,108,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,176,28,600,600,medium,32,4,1,64,600,600,0.706962803572861,0.004416698836660549,0.003323204024391658,0.00196487694198287
1.7,108,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,176,28,600,600,medium,32,4,1,64,600,600,0.2241180001607537,0.010619050115691944,0.00866223240613009,0.005988339370579457
1.7,108,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,176,28,600,600,medium,32,4,1,64,600,600,0.6850580316194618,0.0002542744305046033,0.00024876023069881465,0.00023336777252032937
1.7,109,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,177,28,600,600,medium,32,4,1,64,600,600,0.1750993422337054,0.023764752118643526,0.016890316359393993,0.009814586116478483
1.7,109,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,177,28,600,600,medium,32,4,1,64,600,600,0.6007147768533595,0.013509452192502769,0.01142408822249639,0.008136041846436567
1.7,109,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,177,28,600,600,medium,32,4,1,64,600,600,0.9333258468808487,0.003868502478982749,0.0029688300270100942,0.001924227464454929
1.7,109,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,177,28,600,600,medium,32,4,1,64,600,600,0.27192110752927023,0.012598917558746455,0.010296660799235054,0.007225258712552083
1.7,109,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,177,28,600,600,medium,32,4,1,64,600,600,0.8468470733758884,0.0001199353042528224,0.0001185670624967582,0.00011465353942522283
1.7,110,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,174,31,600,600,medium,32,4,1,64,600,600,0.14852794148086854,0.023014877330750815,0.016645202497352976,0.009818436289678822
1.7,110,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,174,31,600,600,medium,32,4,1,64,600,600,0.5663401453776964,0.012827115532652133,0.01052783905832101,0.007408110639705985
1.7,110,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,174,31,600,600,medium,32,4,1,64,600,600,0.7032894633843048,0.00610436791616835,0.004745722301933075,0.003068169178513958
1.7,110,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,174,31,600,600,medium,32,4,1,64,600,600,0.2070655936615665,0.01908349236531176,0.015402792736712089,0.010349359976760154
1.7,110,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,174,31,600,600,medium,32,4,1,64,600,600,0.65840694756958,0.00019936022329287772,0.0001967045635014103,0.0001891576348733603
1.8,101,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,180,25,600,600,medium,32,4,1,64,600,600,0.1742873887435773,0.017627895718911143,0.013016329120176577,0.008103995273678468
1.8,101,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,180,25,600,600,medium,32,4,1,64,600,600,0.5082676815033211,0.011644444385504037,0.009837991553426715,0.007042919574579725
1.8,101,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,180,25,600,600,medium,32,4,1,64,600,600,0.7167294018194144,0.005435338602000664,0.004121167703145092,0.0025507027505196605
1.8,101,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,180,25,600,600,medium,32,4,1,64,600,600,0.44188912146001386,0.015164603699987978,0.011899089023204074,0.008003835781989902
1.8,101,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,180,25,600,600,medium,32,4,1,64,600,600,0.8055492376293789,0.00047397316653491697,0.0004569541062444334,0.0004121541216963578
1.8,102,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,185,19,600,600,medium,32,4,1,64,600,600,0.15654892649404945,0.014087890029567642,0.010538979373996284,0.0064621291044294525
1.8,102,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,185,19,600,600,medium,32,4,1,64,600,600,0.5607016466464545,0.00669777823363179,0.005593373153372054,0.0040914884870114
1.8,102,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,185,19,600,600,medium,32,4,1,64,600,600,0.7518153074956111,0.002786066216363937,0.0016517022532260923,0.0007711552131443701
1.8,102,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,185,19,600,600,medium,32,4,1,64,600,600,0.25830147562015615,0.005387282874271405,0.004244183405948341,0.00282021845509863
1.8,102,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,185,19,600,600,medium,32,4,1,64,600,600,0.8641572191126696,6.252882318736108e-06,6.249565740910068e-06,6.2396341463839765e-06
1.8,103,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,186,18,600,600,medium,32,4,1,64,600,600,0.2715869016946093,0.011822012544614496,0.00866242392893375,0.005294848415800534
1.8,103,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,186,18,600,600,medium,32,4,1,64,600,600,0.49515440919587944,0.009013599806434427,0.007264875236422406,0.004977545758886867
1.8,103,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,186,18,600,600,medium,32,4,1,64,600,600,0.8326097272108467,0.0003584197271620384,0.0003493909467029406,0.0003248378861102954
1.8,103,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,186,18,600,600,medium,32,4,1,64,600,600,0.3116144040517156,0.006671597233049157,0.005518701901476602,0.0037752796883483582
1.8,103,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,186,18,600,600,medium,32,4,1,64,600,600,0.8229795339878616,0.00013285241593140995,0.00012967638321977827,0.00012099497276345532
1.8,104,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,189,16,600,600,medium,32,4,1,64,600,600,0.39550474863185414,0.011652374834234768,0.008249361366914914,0.004764398095129414
1.8,104,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,189,16,600,600,medium,32,4,1,64,600,600,0.5660416416115872,0.006705511016570094,0.005862678382171422,0.004513930030301803
1.8,104,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,189,16,600,600,medium,32,4,1,64,600,600,1.2090621605289522,0.0009714222186532853,0.0007701609222923023,0.0004979377544890058
1.8,104,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,189,16,600,600,medium,32,4,1,64,600,600,0.4622586329115044,0.00866745322737651,0.007029677357109253,0.004876974735230486
1.8,104,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,189,16,600,600,medium,32,4,1,64,600,600,1.242578403975783,1.789888423112085e-05,1.7875297867637474e-05,1.7804903604392507e-05
1.8,105,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,191,13,600,600,medium,32,4,1,64,600,600,0.4298664938361864,0.008959056086026729,0.0063402880993121,0.003760187615911292
1.8,105,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,191,13,600,600,medium,32,4,1,64,600,600,0.645403708672608,0.003339310858294108,0.0029430334677727848,0.0023952427233015117
1.8,105,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,191,13,600,600,medium,32,4,1,64,600,600,1.0700477526346615,0.0005809137121370397,0.000540597496081287,0.0004449635290264059
1.8,105,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,191,13,600,600,medium,32,4,1,64,600,600,0.550586545731335,0.004066435909614796,0.002979628996375156,0.0018751943885300974
1.8,105,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,191,13,600,600,medium,32,4,1,64,600,600,0.9836099575041741,4.538467314284878e-05,4.493455860355111e-05,4.363219916359553e-05
1.8,106,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,181,24,600,600,medium,32,4,1,64,600,600,0.1398928517004504,0.01968468798274109,0.014230344292427862,0.008670333395183558
1.8,106,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,181,24,600,600,medium,32,4,1,64,600,600,0.531013951946796,0.011019352871404067,0.009146547634738501,0.006566518294396286
1.8,106,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,181,24,600,600,medium,32,4,1,64,600,600,0.7166153388302752,0.005475096145962684,0.004084934817567389,0.002476263257814288
1.8,106,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,181,24,600,600,medium,32,4,1,64,600,600,0.4038333912885459,0.0073596845051329875,0.005881673862119092,0.00413023617675519
1.8,106,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,181,24,600,600,medium,32,4,1,64,600,600,1.0789736521402005,0.00010155678799669509,0.00010041461719220151,9.712439272574336e-05
1.8,107,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,178,27,600,600,medium,32,4,1,64,600,600,0.1397469325681853,0.01752355120989384,0.012772047009664092,0.007698838061465409
1.8,107,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,178,27,600,600,medium,32,4,1,64,600,600,0.47630292201013413,0.010093853588311358,0.008091158132553993,0.005680094831855282
1.8,107,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,178,27,600,600,medium,32,4,1,64,600,600,0.705209295288868,0.005626381288002314,0.004075936945130415,0.0022616099884520662
1.8,107,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,178,27,600,600,medium,32,4,1,64,600,600,0.3030712960363362,0.014992217745143676,0.012426683216825541,0.008712434117894017
1.8,107,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,178,27,600,600,medium,32,4,1,64,600,600,0.6194682946019363,0.0006051206421614712,0.0005641412071096557,0.0004692004145256131
1.8,108,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,180,24,600,600,medium,32,4,1,64,600,600,0.2141911772632184,0.013811526256783701,0.0099207164967895,0.005842113634169397
1.8,108,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,180,24,600,600,medium,32,4,1,64,600,600,0.45464821212348633,0.009783789676077945,0.008090070908162982,0.005707295432925069
1.8,108,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,180,24,600,600,medium,32,4,1,64,600,600,0.6441727949230551,0.006576088732569129,0.004744293088585312,0.002721189160914911
1.8,108,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,180,24,600,600,medium,32,4,1,64,600,600,0.22957060657652584,0.014549980622616821,0.011534472647202403,0.007656830963297935
1.8,108,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,180,24,600,600,medium,32,4,1,64,600,600,0.6667948767196288,0.00010723022626215528,0.00010595013663116848,0.00010227295666225146
1.8,109,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,180,24,600,600,medium,32,4,1,64,600,600,0.2082867320439451,0.014135426503210998,0.009843297549237413,0.005623340719068516
1.8,109,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,180,24,600,600,medium,32,4,1,64,600,600,0.4659481946059443,0.010045069215790809,0.008267995360688197,0.005801998609285783
1.8,109,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,180,24,600,600,medium,32,4,1,64,600,600,0.5657061384221389,0.006399891184085994,0.004190576222859008,0.0022088281456976774
1.8,109,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,180,24,600,600,medium,32,4,1,64,600,600,0.20885209567144603,0.009607427144175937,0.007701330068852082,0.005050746181399433
1.8,109,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,180,24,600,600,medium,32,4,1,64,600,600,0.6475917563972085,0.0004250698337472549,0.00040090574339549166,0.0003410797744487871
1.8,110,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,180,25,600,600,medium,32,4,1,64,600,600,0.14620123706934748,0.016836000267567836,0.01220169024244786,0.0074255446824487495
1.8,110,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,180,25,600,600,medium,32,4,1,64,600,600,0.5019516807429424,0.013062230017024539,0.011066936878669857,0.007945159727667439
1.8,110,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,180,25,600,600,medium,32,4,1,64,600,600,0.609223386909738,0.009012871265441152,0.007108078957587541,0.004412019960567821
1.8,110,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,180,25,600,600,medium,32,4,1,64,600,600,0.3155840970158661,0.013353000515063048,0.010973358639943535,0.007746050533850229
