beta,model_key,seed,holdout_seed,holdout_mode,holdout_m_train,n,train_m,sigma,K,iqp_steps,artr_epochs,maxent_steps,TV,qH,Q80,R_Q10000
1.6,classical_dense_fields_xent,43,46,global,5000,12,200,1.0,512,600,600,600,0.8703018825976316,0.047359130281228734,1124.0,0.9880758821538563
1.6,classical_transformer_mle,43,46,global,5000,12,200,1.0,512,600,600,600,0.9074654369740368,0.005367979552095143,2820203.0,0.46686557447535276
1.6,classical_maxent_parity,43,46,global,5000,12,200,1.0,512,600,600,600,0.9246531451127603,0.0037521848978093976,354595.0,0.3982879803466167
1.6,iqp_parity_mse,44,46,global,5000,12,200,1.0,512,600,600,600,0.7792462992249365,0.15480572932417574,550.0,0.9999980436903788
1.6,classical_nnn_fields_parity,44,46,global,5000,12,200,1.0,512,600,600,600,0.8379922966575057,0.09148985756782856,1343.0,0.9772194991064854
1.6,classical_dense_fields_xent,44,46,global,5000,12,200,1.0,512,600,600,600,0.8580621764478358,0.06137733902307852,1000.0,0.9965632484170047
1.6,classical_transformer_mle,44,46,global,5000,12,200,1.0,512,600,600,600,0.8968508210341973,0.01750508539788097,82151.0,0.5213982190804047
1.6,classical_maxent_parity,44,46,global,5000,12,200,1.0,512,600,600,600,0.9202616613244703,0.009425904798186316,45147.0,0.6657709791770924
1.6,iqp_parity_mse,45,46,global,5000,12,200,1.0,512,600,600,600,0.7531411894160042,0.19002781815697883,410.0,0.9999060321939695
1.6,classical_nnn_fields_parity,45,46,global,5000,12,200,1.0,512,600,600,600,0.8505108376324226,0.0797170683912789,2297.0,0.9226622379542796
1.6,classical_dense_fields_xent,45,46,global,5000,12,200,1.0,512,600,600,600,0.8685103518838675,0.044697648823510176,1193.0,0.9984466457006546
1.6,classical_transformer_mle,45,46,global,5000,12,200,1.0,512,600,600,600,0.8981432219194458,0.012513500080489945,513051.0,0.6104690503271112
1.6,classical_maxent_parity,45,46,global,5000,12,200,1.0,512,600,600,600,0.9204506272939217,0.007819530219726631,1337300.0,0.3081056986490307
1.6,iqp_parity_mse,46,46,global,5000,12,200,1.0,512,600,600,600,0.7786311715738752,0.16352879801006076,877.0,0.9813882518102053
1.6,classical_nnn_fields_parity,46,46,global,5000,12,200,1.0,512,600,600,600,0.8323025620597144,0.08983642173008932,1068.0,0.9910941926446281
1.6,classical_dense_fields_xent,46,46,global,5000,12,200,1.0,512,600,600,600,0.8630667056486132,0.05385056126680982,1047.0,0.9983549179705345
1.6,classical_transformer_mle,46,46,global,5000,12,200,1.0,512,600,600,600,0.9132611263830432,0.00449018463617777,411147.0,0.48429730809463134
1.6,classical_maxent_parity,46,46,global,5000,12,200,1.0,512,600,600,600,0.9259431372427612,0.0029057971934558532,260112.0,0.4331303839586451
1.7,iqp_parity_mse,42,46,global,5000,12,200,1.0,512,600,600,600,0.7722771827757327,0.20859215672584547,603.0,0.9990182416076075
1.7,classical_nnn_fields_parity,42,46,global,5000,12,200,1.0,512,600,600,600,0.848686746219351,0.101929611618981,2340.0,0.951227038060097
1.7,classical_dense_fields_xent,42,46,global,5000,12,200,1.0,512,600,600,600,0.9013416255501069,0.04358504447490985,1596.0,0.9550557579146636
1.7,classical_transformer_mle,42,46,global,5000,12,200,1.0,512,600,600,600,0.9361991161344527,0.002899186376834497,4995124.0,0.3223018237421657
1.7,classical_maxent_parity,42,46,global,5000,12,200,1.0,512,600,600,600,0.9472666957081721,0.0019452243519028876,8118307.0,0.14753311488838766
1.7,iqp_parity_mse,43,46,global,5000,12,200,1.0,512,600,600,600,0.744498993847467,0.2472350643734011,248.0,0.987599820165034
1.7,classical_nnn_fields_parity,43,46,global,5000,12,200,1.0,512,600,600,600,0.8527909227823001,0.09274575242249813,948.0,0.988981600529016
1.7,classical_dense_fields_xent,43,46,global,5000,12,200,1.0,512,600,600,600,0.8955377837453962,0.04292086078506533,1236.0,0.9862019673163502
1.7,classical_transformer_mle,43,46,global,5000,12,200,1.0,512,600,600,600,0.9341158208273692,0.0028725884871418916,13829709.0,0.33149202155300694
1.7,classical_maxent_parity,43,46,global,5000,12,200,1.0,512,600,600,600,0.9462215084934497,0.000714168029702696,13595541.0,0.20560023019847024
1.7,iqp_parity_mse,44,46,global,5000,12,200,1.0,512,600,600,600,0.7825645229823612,0.21129787974943992,458.0,0.9568988581429927
1.7,classical_nnn_fields_parity,44,46,global,5000,12,200,1.0,512,600,600,600,0.8523202440682758,0.0999275227354799,2294.0,0.9487218529890523
1.7,classical_dense_fields_xent,44,46,global,5000,12,200,1.0,512,600,600,600,0.8931628737630818,0.05302176861712324,1610.0,0.9691048686206161
1.7,classical_transformer_mle,44,46,global,5000,12,200,1.0,512,600,600,600,0.9288989627821744,0.010326869134794182,713052.0,0.5036178049048887
1.7,classical_maxent_parity,44,46,global,5000,12,200,1.0,512,600,600,600,0.9400291547331382,0.004446270896289455,1370246.0,0.50370503046839
1.7,iqp_parity_mse,45,46,global,5000,12,200,1.0,512,600,600,600,0.7625446459432335,0.2240423836330059,319.0,0.999991354857535
1.7,classical_nnn_fields_parity,45,46,global,5000,12,200,1.0,512,600,600,600,0.8690254518055233,0.08063034856619829,2322.0,0.9429210954072695
1.7,classical_dense_fields_xent,45,46,global,5000,12,200,1.0,512,600,600,600,0.8882054779476816,0.05193129239325419,1206.0,0.9944136707289057
1.7,classical_transformer_mle,45,46,global,5000,12,200,1.0,512,600,600,600,0.9157537178074087,0.026080563389037643,533453.0,0.5404350780406408
1.7,classical_maxent_parity,45,46,global,5000,12,200,1.0,512,600,600,600,0.9360491918505142,0.009908598862822821,33571.0,0.6345688209936201
1.7,iqp_parity_mse,46,46,global,5000,12,200,1.0,512,600,600,600,0.8112108157806566,0.16961836517687484,951.0,0.9855763558517306
1.7,classical_nnn_fields_parity,46,46,global,5000,12,200,1.0,512,600,600,600,0.8504347162267412,0.09367856930270539,1034.0,0.9938725752422133
1.7,classical_dense_fields_xent,46,46,global,5000,12,200,1.0,512,600,600,600,0.8797824959825817,0.05803106330189192,1018.0,0.9932112772532825
1.7,classical_transformer_mle,46,46,global,5000,12,200,1.0,512,600,600,600,0.9357934257526312,0.004255817532988117,15759731.0,0.37366396486596554
1.7,classical_maxent_parity,46,46,global,5000,12,200,1.0,512,600,600,600,0.9378882144656323,0.006125846551204962,3042388.0,0.46731327648834375
1.8,iqp_parity_mse,42,46,global,5000,12,200,1.0,512,600,600,600,0.7942804487509574,0.216638097313584,790.0,0.9593023452272522
1.8,classical_nnn_fields_parity,42,46,global,5000,12,200,1.0,512,600,600,600,0.8643072758835357,0.10547069824480193,3815.0,0.8678084210140273
1.8,classical_dense_fields_xent,42,46,global,5000,12,200,1.0,512,600,600,600,0.9231024848025668,0.042198421565413535,2308.0,0.9663615168108072
1.8,classical_transformer_mle,42,46,global,5000,12,200,1.0,512,600,600,600,0.945809747578329,0.02573285681137053,552881.0,0.4951983983589409
1.8,classical_maxent_parity,42,46,global,5000,12,200,1.0,512,600,600,600,0.9593889431856422,0.0016980588898798882,41808887.0,0.21114185189261492
1.8,iqp_parity_mse,43,46,global,5000,12,200,1.0,512,600,600,600,0.7775811502148946,0.23517673127238653,317.0,0.9598207913406643
1.8,classical_nnn_fields_parity,43,46,global,5000,12,200,1.0,512,600,600,600,0.8634133826261016,0.10323063571348068,1693.0,0.9467629897462327
1.8,classical_dense_fields_xent,43,46,global,5000,12,200,1.0,512,600,600,600,0.9234083826001445,0.04024156912163655,2506.0,0.9306732958729717
1.8,classical_transformer_mle,43,46,global,5000,12,200,1.0,512,600,600,600,0.9537433664865729,0.0019299213236495263,5277185.0,0.2635848462867464
1.8,classical_maxent_parity,43,46,global,5000,12,200,1.0,512,600,600,600,0.9565097207891611,0.006308997830307699,13880261.0,0.31526702210253754
1.8,iqp_parity_mse,44,46,global,5000,12,200,1.0,512,600,600,600,0.8213559602028994,0.16434190131146736,441.0,0.9954643230666067
1.8,classical_nnn_fields_parity,44,46,global,5000,12,200,1.0,512,600,600,600,0.8678004356912444,0.10176596367058278,2772.0,0.9241734436604133
1.8,classical_dense_fields_xent,44,46,global,5000,12,200,1.0,512,600,600,600,0.909896516702105,0.05289297814995005,2134.0,0.9558189658326326
1.8,classical_transformer_mle,44,46,global,5000,12,200,1.0,512,600,600,600,0.9499058191123005,0.004713577063288596,487075.0,0.45881702590060114
1.8,classical_maxent_parity,44,46,global,5000,12,200,1.0,512,600,600,600,0.9568463134659754,0.0020376782161030896,1063470.0,0.3492307473170704
1.8,iqp_parity_mse,45,46,global,5000,12,200,1.0,512,600,600,600,0.7639794663175596,0.2553047183442701,243.0,0.9999893567666703
1.8,classical_nnn_fields_parity,45,46,global,5000,12,200,1.0,512,600,600,600,0.890868838334651,0.08020102329599325,3104.0,0.870295676470392
1.8,classical_dense_fields_xent,45,46,global,5000,12,200,1.0,512,600,600,600,0.9230983038863386,0.04130877761036908,2193.0,0.952944602457309
1.8,classical_transformer_mle,45,46,global,5000,12,200,1.0,512,600,600,600,0.9497892258172864,0.0034472843100845454,868341.0,0.42660600712388286
1.8,classical_maxent_parity,45,46,global,5000,12,200,1.0,512,600,600,600,0.9541934199963231,0.006058819850343056,492068.0,0.3618945725052372
1.8,iqp_parity_mse,46,46,global,5000,12,200,1.0,512,600,600,600,0.8251024277321419,0.17867870420210955,788.0,0.9645270200619501
1.8,classical_nnn_fields_parity,46,46,global,5000,12,200,1.0,512,600,600,600,0.8678667888158043,0.09973459035328747,1173.0,0.9703890481613184
1.8,classical_dense_fields_xent,46,46,global,5000,12,200,1.0,512,600,600,600,0.9049415308301595,0.05427358370967989,1208.0,0.9641172749513152
1.8,classical_transformer_mle,46,46,global,5000,12,200,1.0,512,600,600,600,0.9481678412339282,0.004080997040220814,793646.0,0.49286385767410384
1.8,classical_maxent_parity,46,46,global,5000,12,200,1.0,512,600,600,600,0.9517144832986213,0.006083846478252341,6117643.0,0.4036878367521098
1.9,iqp_parity_mse,42,46,global,5000,12,200,1.0,512,600,600,600,0.8251780655671461,0.21915794345002035,551.0,0.9999844545932914
1.9,classical_nnn_fields_parity,42,46,global,5000,12,200,1.0,512,600,600,600,0.8787153081905608,0.10510904522761726,2808.0,0.9169422951258441
1.9,classical_dense_fields_xent,42,46,global,5000,12,200,1.0,512,600,600,600,0.9389724302299025,0.03336443856405986,4610.0,0.8851606540361635
1.9,classical_transformer_mle,42,46,global,5000,12,200,1.0,512,600,600,600,0.9621604094873255,0.004856044502596665,9808877.0,0.37892444548162524
1.9,classical_maxent_parity,42,46,global,5000,12,200,1.0,512,600,600,600,0.968757787235023,0.00040883316297546016,1099691352.0,0.13626299711228368
1.9,iqp_parity_mse,43,46,global,5000,12,200,1.0,512,600,600,600,0.8632121954277551,0.17218570621327164,848.0,0.9653660564293594
1.9,classical_nnn_fields_parity,43,46,global,5000,12,200,1.0,512,600,600,600,0.8803678622760392,0.10126507438999731,1291.0,0.968919436450828
1.9,classical_dense_fields_xent,43,46,global,5000,12,200,1.0,512,600,600,600,0.9389159141411921,0.04219825148834142,2271.0,0.9738999745970587
1.9,classical_transformer_mle,43,46,global,5000,12,200,1.0,512,600,600,600,0.9642208084970445,0.004423933975482119,16421573.0,0.2584436934468838
1.9,classical_maxent_parity,43,46,global,5000,12,200,1.0,512,600,600,600,0.9658632510428664,0.0051191043717222886,9939137.0,0.2709836541365679
1.9,iqp_parity_mse,44,46,global,5000,12,200,1.0,512,600,600,600,0.8216185157360447,0.22161656227003976,467.0,0.9993219534655982
1.9,classical_nnn_fields_parity,44,46,global,5000,12,200,1.0,512,600,600,600,0.8819879427798449,0.10872410856880699,2809.0,0.9304769302307865
1.9,classical_dense_fields_xent,44,46,global,5000,12,200,1.0,512,600,600,600,0.9365597972608942,0.04169146641103603,4479.0,0.8745391188585078
1.9,classical_transformer_mle,44,46,global,5000,12,200,1.0,512,600,600,600,0.9636629280761898,0.002907527978107142,4940133.0,0.4662425894369512
1.9,classical_maxent_parity,44,46,global,5000,12,200,1.0,512,600,600,600,0.9666862705460034,0.0028367258728460394,25281615.0,0.20847230067121275
1.9,iqp_parity_mse,45,46,global,5000,12,200,1.0,512,600,600,600,0.7782028482769615,0.2654378379979186,313.0,0.985034274353157
1.9,classical_nnn_fields_parity,45,46,global,5000,12,200,1.0,512,600,600,600,0.9095015186235336,0.07997011573240588,3572.0,0.8605700522983544
1.9,classical_dense_fields_xent,45,46,global,5000,12,200,1.0,512,600,600,600,0.9411325309085823,0.036427563798790925,2917.0,0.938456444499099
1.9,classical_transformer_mle,45,46,global,5000,12,200,1.0,512,600,600,600,0.9558742909517568,0.011668119821132313,89855.0,0.6861616618404626
1.9,classical_maxent_parity,45,46,global,5000,12,200,1.0,512,600,600,600,0.9652955986484519,0.005105419899547681,47218175.0,0.22258310674935172
1.9,iqp_parity_mse,46,46,global,5000,12,200,1.0,512,600,600,600,0.8369962233764109,0.1978104397172578,744.0,0.9861918684340628
1.9,classical_nnn_fields_parity,46,46,global,5000,12,200,1.0,512,600,600,600,0.8860964575785173,0.0975130270840211,1852.0,0.9405664498982071
1.9,classical_dense_fields_xent,46,46,global,5000,12,200,1.0,512,600,600,600,0.9409466183511589,0.033490636204899324,2891.0,0.8999634056329524
1.9,classical_transformer_mle,46,46,global,5000,12,200,1.0,512,600,600,600,0.9653714244689071,0.001413648908976658,875343.0,0.2862557528785044
1.9,classical_maxent_parity,46,46,global,5000,12,200,1.0,512,600,600,600,0.9693562593530579,0.000579603152296098,542682202.0,0.10063823126867584
2.0,iqp_parity_mse,42,46,global,5000,12,200,1.0,512,600,600,600,0.8138695375566649,0.2796168321188996,311.0,0.9883031196911807
2.0,classical_nnn_fields_parity,42,46,global,5000,12,200,1.0,512,600,600,600,0.8938321279922438,0.10764514438726265,6084.0,0.8545295070944835
2.0,classical_dense_fields_xent,42,46,global,5000,12,200,1.0,512,600,600,600,0.9565704741106108,0.028435628653391085,16648.0,0.7372676274903068
2.0,classical_transformer_mle,42,46,global,5000,12,200,1.0,512,600,600,600,0.9739381262659244,0.0030723085830894254,74358996.0,0.3325069041621724
2.0,classical_maxent_parity,42,46,global,5000,12,200,1.0,512,600,600,600,0.9860922888218834,8.214851195646031e-06,159375043514.0,0.004013093146858632
2.0,iqp_parity_mse,43,46,global,5000,12,200,1.0,512,600,600,600,0.8237370622766497,0.24962193535748006,327.0,0.9971588425740251
2.0,classical_nnn_fields_parity,43,46,global,5000,12,200,1.0,512,600,600,600,0.900267656190764,0.10653100666692507,3057.0,0.9107485284090944
2.0,classical_dense_fields_xent,43,46,global,5000,12,200,1.0,512,600,600,600,0.9459272389380908,0.03582765865893723,3416.0,0.919512386686888
2.0,classical_transformer_mle,43,46,global,5000,12,200,1.0,512,600,600,600,0.9736242905013601,0.0015347894635119534,12348112.0,0.28055466893238357
2.0,classical_maxent_parity,43,46,global,5000,12,200,1.0,512,600,600,600,0.977277664486093,0.001285232122049163,34476657214.0,0.1505624797883486
2.0,iqp_parity_mse,44,46,global,5000,12,200,1.0,512,600,600,600,0.8708173052575998,0.17436112787201563,524.0,0.981385589762237
2.0,classical_nnn_fields_parity,44,46,global,5000,12,200,1.0,512,600,600,600,0.8991862451739456,0.10650571707000663,3605.0,0.9093458351006397
2.0,classical_dense_fields_xent,44,46,global,5000,12,200,1.0,512,600,600,600,0.9478898322124661,0.039159650031503054,4638.0,0.8791114901843068
2.0,classical_transformer_mle,44,46,global,5000,12,200,1.0,512,600,600,600,0.9696222282942616,0.009296213776706653,6582515.0,0.45612767750971434
2.0,classical_maxent_parity,44,46,global,5000,12,200,1.0,512,600,600,600,0.9750896558181987,0.0026804271209223463,133998961147.0,0.2620210301722808
2.0,iqp_parity_mse,45,46,global,5000,12,200,1.0,512,600,600,600,0.8527247214272762,0.20689412030194676,439.0,0.9982004950846628
2.0,classical_nnn_fields_parity,45,46,global,5000,12,200,1.0,512,600,600,600,0.9170709066762767,0.08918438812069447,4690.0,0.840273610360644
2.0,classical_dense_fields_xent,45,46,global,5000,12,200,1.0,512,600,600,600,0.948820250680374,0.038656996507548676,1939.0,0.9804350303169095
2.0,classical_transformer_mle,45,46,global,5000,12,200,1.0,512,600,600,600,0.9716801780076013,0.005590040494354629,2687374.0,0.47977502815285983
2.0,classical_maxent_parity,45,46,global,5000,12,200,1.0,512,600,600,600,0.9747057221575688,0.004937703158010744,9601926.0,0.3234483997611769
2.0,iqp_parity_mse,46,46,global,5000,12,200,1.0,512,600,600,600,0.8664147494610812,0.20498242602486066,1006.0,0.9791420572335234
2.0,classical_nnn_fields_parity,46,46,global,5000,12,200,1.0,512,600,600,600,0.8936882153735064,0.10760212736240443,1370.0,0.9701692914095166
2.0,classical_dense_fields_xent,46,46,global,5000,12,200,1.0,512,600,600,600,0.9439672305594937,0.03867482318137412,1738.0,0.9358401814618272
2.0,classical_transformer_mle,46,46,global,5000,12,200,1.0,512,600,600,600,0.9750716189403765,0.0008894235537601675,239703804.0,0.243671322376296
2.0,classical_maxent_parity,46,46,global,5000,12,200,1.0,512,600,600,600,0.9849340110460119,0.00033783807881274894,15648124473.0,0.07003070265213289
