beta,seed,model_key,model_label,n,train_m,sigma,K,iqp_steps,classical_steps,transformer_variant,transformer_d_model,transformer_heads,transformer_layers,transformer_dim_ff,transformer_epochs,maxent_steps,KL_pstar_to_q
1.7,106,iqp_parity_mse,IQP (parity),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.22728178904703406
1.7,106,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.657323628066239
1.7,106,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,1.332709261212385
1.7,106,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.38779478982860305
1.7,106,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,600,600,medium,32,4,1,64,600,600,1.563880698443945
1.7,107,iqp_parity_mse,IQP (parity),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.17493969097249615
1.7,107,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.5769785234685986
1.7,107,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.694386004400861
1.7,107,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.29889682123745165
1.7,107,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.9392870264094108
1.7,108,iqp_parity_mse,IQP (parity),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.2569075071916693
1.7,108,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.5342579407132448
1.7,108,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.706962803572861
1.7,108,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.2241180001607537
1.7,108,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.6850580316194618
1.7,109,iqp_parity_mse,IQP (parity),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.1750993422337054
1.7,109,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.6007147768533595
1.7,109,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.9333258468808487
1.7,109,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.27192110752927023
1.7,109,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.8468470733758884
1.7,110,iqp_parity_mse,IQP (parity),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.14852794148086854
1.7,110,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.5663401453776964
1.7,110,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.7032894633843048
1.7,110,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.2070655936615665
1.7,110,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.65840694756958
1.8,101,iqp_parity_mse,IQP (parity),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.1742873887435773
1.8,101,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.5082676815033211
1.8,101,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.7167294018194144
1.8,101,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.44188912146001386
1.8,101,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.8055492376293789
1.8,102,iqp_parity_mse,IQP (parity),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.15654892649404945
1.8,102,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.5607016466464545
1.8,102,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.7518153074956111
1.8,102,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.25830147562015615
1.8,102,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.8641572191126696
1.8,103,iqp_parity_mse,IQP (parity),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.2715869016946093
1.8,103,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.49515440919587944
1.8,103,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.8326097272108467
1.8,103,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.3116144040517156
1.8,103,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.8229795339878616
1.8,104,iqp_parity_mse,IQP (parity),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.39550474863185414
1.8,104,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.5660416416115872
1.8,104,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,1.2090621605289522
1.8,104,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.4622586329115044
1.8,104,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,600,600,medium,32,4,1,64,600,600,1.242578403975783
1.8,105,iqp_parity_mse,IQP (parity),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.4298664938361864
1.8,105,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.645403708672608
1.8,105,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,1.0700477526346615
1.8,105,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.550586545731335
1.8,105,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.9836099575041741
1.8,106,iqp_parity_mse,IQP (parity),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.1398928517004504
1.8,106,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.531013951946796
1.8,106,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.7166153388302752
1.8,106,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.4038333912885459
1.8,106,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,600,600,medium,32,4,1,64,600,600,1.0789736521402005
1.8,107,iqp_parity_mse,IQP (parity),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.1397469325681853
1.8,107,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.47630292201013413
1.8,107,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.705209295288868
1.8,107,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.3030712960363362
1.8,107,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.6194682946019363
1.8,108,iqp_parity_mse,IQP (parity),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.2141911772632184
1.8,108,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.45464821212348633
1.8,108,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.6441727949230551
1.8,108,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.22957060657652584
1.8,108,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.6667948767196288
1.8,109,iqp_parity_mse,IQP (parity),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.2082867320439451
1.8,109,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.4659481946059443
1.8,109,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.5657061384221389
1.8,109,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.20885209567144603
1.8,109,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.6475917563972085
1.8,110,iqp_parity_mse,IQP (parity),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.14620123706934748
1.8,110,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.5019516807429424
1.8,110,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.609223386909738
1.8,110,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.3155840970158661
1.8,110,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.655248978844126
1.9,101,iqp_parity_mse,IQP (parity),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.13591068483777166
1.9,101,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.40524579994082155
1.9,101,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.6252410496442329
1.9,101,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.32507017144862316
1.9,101,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.7746252708789501
1.9,102,iqp_parity_mse,IQP (parity),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.1261308105496378
1.9,102,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.41345969466952515
1.9,102,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.6066901925941754
1.9,102,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.19326387297833275
1.9,102,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.9141091276258493
1.9,103,iqp_parity_mse,IQP (parity),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.1624796160149158
1.9,103,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.42306155447192384
1.9,103,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.66785037277784
1.9,103,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.3127880544999338
1.9,103,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.608424265606039
1.9,104,iqp_parity_mse,IQP (parity),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.38364588888524565
1.9,104,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.4828352085696604
1.9,104,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,1.0175853386380067
1.9,104,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.3263221820943164
1.9,104,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.9721834316034629
1.9,105,iqp_parity_mse,IQP (parity),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.21795347423162725
1.9,105,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.5000552514008094
1.9,105,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.8109604136827095
1.9,105,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.4447739239879372
1.9,105,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,600,600,medium,32,4,1,64,600,600,2.0627258513343625
1.9,106,iqp_parity_mse,IQP (parity),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.12860662184824345
1.9,106,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.4486292374411497
1.9,106,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.7430666246639728
1.9,106,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.31246319385469296
1.9,106,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.7459707762509749
1.9,107,iqp_parity_mse,IQP (parity),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.09544914729926635
1.9,107,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.4314054978687308
1.9,107,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.5966449593780423
1.9,107,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.184974432806664
1.9,107,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.5186490660661446
1.9,108,iqp_parity_mse,IQP (parity),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.17438777272216652
1.9,108,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.40359617405008663
1.9,108,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.5690595857928579
1.9,108,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.2044150495734252
1.9,108,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.5695522232771155
1.9,109,iqp_parity_mse,IQP (parity),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.11600786805929124
1.9,109,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.4055212396274086
1.9,109,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.5316322925576018
1.9,109,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.14968035884281108
1.9,109,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.5459890913634695
1.9,110,iqp_parity_mse,IQP (parity),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.2459746401664724
1.9,110,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.4317740232763287
1.9,110,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.5893387337802035
1.9,110,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.1846097757956892
1.9,110,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.5805651384684456
2.0,101,iqp_parity_mse,IQP (parity),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.12271400534944543
2.0,101,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.3726004394772212
2.0,101,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.6625781577878121
2.0,101,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.3291728190528006
2.0,101,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.7816477115496148
2.0,102,iqp_parity_mse,IQP (parity),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.18941828747418363
2.0,102,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.40100369842843225
2.0,102,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.7539209084907127
2.0,102,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.30468622958488356
2.0,102,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.9316699679766038
2.0,103,iqp_parity_mse,IQP (parity),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.12167513610715242
2.0,103,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.3804050081944492
2.0,103,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.4758957395751402
2.0,103,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.2906420750619984
2.0,103,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.6756506210448244
2.0,104,iqp_parity_mse,IQP (parity),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.29802115177789024
2.0,104,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.44493385350027576
2.0,104,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.7056314300046025
2.0,104,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.29417231079746586
2.0,104,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.7651512804943631
2.0,105,iqp_parity_mse,IQP (parity),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.11366863514994537
2.0,105,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.39814538576552627
2.0,105,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.5308987417090659
2.0,105,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.20977698435863945
2.0,105,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,600,600,medium,32,4,1,64,600,600,4.013008144676313
2.0,106,iqp_parity_mse,IQP (parity),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.12867608288690857
2.0,106,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.39083308102430264
2.0,106,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.6128853503971141
2.0,106,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.34816544899034574
2.0,106,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.796456008761069
2.0,107,iqp_parity_mse,IQP (parity),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.147433799472949
2.0,107,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.4052276232355381
2.0,107,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.5772657943228194
2.0,107,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.1394482982649301
2.0,107,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,600,600,medium,32,4,1,64,600,600,2.983961975784364
2.0,108,iqp_parity_mse,IQP (parity),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.08411700246619844
2.0,108,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.343625472903267
2.0,108,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.40512427340988866
2.0,108,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.1590260166045469
2.0,108,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.4235443598394546
2.0,109,iqp_parity_mse,IQP (parity),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.10593028538590249
2.0,109,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.3467320547608778
2.0,109,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.4165093154792193
2.0,109,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.12903625211406203
2.0,109,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.4052188859758676
2.0,110,iqp_parity_mse,IQP (parity),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.1745807117810392
2.0,110,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.37928899640873487
2.0,110,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.6877149046289605
2.0,110,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.22090110502033178
2.0,110,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,600,600,medium,32,4,1,64,600,600,0.8322952702691688
