seed,curve_key,Q,R_Q,n_aggregated_seeds
111,parity_sim,85,0.10982078864148288,1
111,parity_hw,85,0.07076582770775997,1
111,mse_sim,85,0.11810704433037884,1
111,mse_hw,85,0.066802960702313,1
111,target,92,0.1237811022876303,1
111,uniform,92,0.022213250002155682,1
111,spectral,92,0.06477482910173275,1
111,parity_sim,92,0.11725751955679639,1
111,parity_hw,92,0.07603017363714794,1
111,mse_sim,92,0.12617925895833826,1
111,mse_hw,92,0.07188772812653167,1
111,target,100,0.13341712670857292,1
111,uniform,100,0.024121358687114597,1
111,spectral,100,0.07012831296471464,1
111,parity_sim,100,0.12552727655448048,1
111,parity_hw,100,0.08195462531394007,1
111,mse_sim,100,0.13516701060693517,1
111,mse_hw,100,0.07762829011323763,1
111,target,107,0.14171798130228186,1
111,uniform,107,0.025787899029029702,1
111,spectral,107,0.07477751725173996,1
111,parity_sim,107,0.1325725709624027,1
111,parity_hw,107,0.0870602335695913,1
111,mse_sim,107,0.1428335175757363,1
111,mse_hw,107,0.08259072970980583,1
111,target,116,0.15221590341572777,1
111,uniform,116,0.027926412547971267,1
111,spectral,116,0.0807073917820862,1
111,parity_sim,116,0.14138298317629414,1
111,parity_hw,116,0.09352032990167158,1
111,mse_sim,116,0.15243330149341539,1
111,mse_hw,116,0.08888974553541586,1
111,target,125,0.16252257137222,1
111,uniform,125,0.03006023177080841,1
111,spectral,125,0.08658416082646202,1
111,parity_sim,125,0.14992946126560724,1
111,parity_hw,125,0.09986662541085731,1
111,mse_sim,125,0.16175902347118173,1
111,mse_hw,125,0.09509936303256676,1
111,target,135,0.1737566394614907,1
111,uniform,135,0.032425648894910654,1
111,spectral,135,0.09305230495897883,1
111,parity_sim,135,0.15913393713300725,1
111,parity_hw,135,0.10678897432917422,1
111,mse_sim,135,0.17181792113406513,1
111,mse_hw,135,0.10189666285855326,1
111,target,146,0.18585745628391667,1
111,uniform,146,0.03502094553602489,1
111,spectral,146,0.10009325249477805,1
111,parity_sim,146,0.168925630609883,1
111,parity_hw,146,0.11425203803894945,1
111,mse_sim,146,0.18253620278075997,1
111,mse_hw,146,0.10925258559451662,1
111,target,158,0.19876186490741898,1
111,uniform,158,0.03784423955983032,1
111,spectral,158,0.10768699883951359,1
111,parity_sim,158,0.17923474843023957,1
111,parity_hw,158,0.12221928766718672,1
111,mse_sim,158,0.1938410074388815,1
111,mse_hw,158,0.11713662773643475,1
111,target,171,0.2124049303065797,1
111,uniform,171,0.040893487356567754,1
111,spectral,171,0.1158122173363527,1
111,parity_sim,171,0.18999349932707776,1
111,parity_hw,171,0.13065346090691346,1
111,mse_sim,171,0.20566144622193114,1
111,mse_hw,171,0.12551716459102427,1
111,target,184,0.22571071724075742,1
111,uniform,184,0.0439330715286532,1
111,spectral,184,0.12383360171078424,1
111,parity_sim,184,0.20035545617845107,1
111,parity_hw,184,0.1388912124986834,1
111,mse_sim,184,0.21706827353681993,1
111,mse_hw,184,0.1337360852643089,1
111,target,199,0.24066077066568742,1
111,uniform,199,0.04742831598302316,1
111,spectral,199,0.13296207496917584,1
111,parity_sim,199,0.21185332206522484,1
111,parity_hw,199,0.14816288459120416,1
111,mse_sim,199,0.22975183586472592,1
111,mse_hw,199,0.14302543050541106,1
111,target,200,0.24164251743367357,1
111,uniform,200,0.04766087742931637,1
111,spectral,200,0.1335658574813957,1
111,parity_sim,200,0.21260324989044194,1
111,parity_hw,200,0.14877237634312251,1
111,mse_sim,200,0.2305800744022829,1
111,mse_hw,200,0.1436375054046757,1
111,target,215,0.2561513026088768,1
111,uniform,215,0.05114249355651263,1
111,spectral,215,0.14255172225433527,1
111,parity_sim,215,0.22361584975807158,1
111,parity_hw,215,0.1577896059876293,1
111,mse_sim,215,0.24275662533077771,1
111,mse_hw,215,0.15271313374078432,1
111,target,232,0.2721165581525599,1
111,uniform,232,0.05507294057814332,1
111,spectral,232,0.15257710584922282,1
111,parity_sim,232,0.235588930657415,1
111,parity_hw,232,0.16773493170511494,1
111,mse_sim,232,0.25602524991832454,1
111,mse_hw,232,0.16276603797755662,1
111,target,251,0.2893862632250139,1
111,uniform,251,0.05944652939470707,1
111,spectral,251,0.1635864481366317,1
111,parity_sim,251,0.24838109366133376,1
111,parity_hw,251,0.1785228540863757,1
111,mse_sim,251,0.27023679979615134,1
111,mse_hw,251,0.17372065803142234,1
111,target,271,0.30694233469518434,1
