seed_group,curve_key,Q,mean_R_Q,std_R_Q,n_aggregated_seeds
"111,112,113,114,115,116,117,118,119,120",uniform,4,0.0009762049303354559,0.0,10
"111,112,113,114,115,116,117,118,119,120",spectral,4,0.0,0.0,10
"111,112,113,114,115,116,117,118,119,120",parity_sim,4,0.006188275621586887,0.0005280004296025382,10
"111,112,113,114,115,116,117,118,119,120",parity_hw,4,0.0037456664399366,0.0007193064811937496,10
"111,112,113,114,115,116,117,118,119,120",mse_sim,4,0.005886006555742976,0.0005902919797590258,10
"111,112,113,114,115,116,117,118,119,120",mse_hw,4,0.0036088043480537032,0.0005905507259768757,10
"111,112,113,114,115,116,117,118,119,120",target,5,0.007783302390164432,0.0004952280361191421,10
"111,112,113,114,115,116,117,118,119,120",uniform,5,0.0012201072240536348,0.0,10
"111,112,113,114,115,116,117,118,119,120",spectral,5,0.0,0.0,10
"111,112,113,114,115,116,117,118,119,120",parity_sim,5,0.007717943305429488,0.0006549229910895877,10
"111,112,113,114,115,116,117,118,119,120",parity_hw,5,0.004676225283745543,0.0008965654714724446,10
"111,112,113,114,115,116,117,118,119,120",mse_sim,5,0.007339677040988202,0.000732474831891729,10
"111,112,113,114,115,116,117,118,119,120",mse_hw,5,0.004505223163227023,0.0007363081263253213,10
"111,112,113,114,115,116,117,118,119,120",target,6,0.009326784300330302,0.0005904511100314527,10
"111,112,113,114,115,116,117,118,119,120",uniform,6,0.001463949971313383,0.0,10
"111,112,113,114,115,116,117,118,119,120",spectral,6,0.0,0.0,10
"111,112,113,114,115,116,117,118,119,120",parity_sim,6,0.009240770176300081,0.0007798934281220205,10
"111,112,113,114,115,116,117,118,119,120",parity_hw,6,0.005604463522832474,0.001072813367320162,10
"111,112,113,114,115,116,117,118,119,120",mse_sim,6,0.008786348131079577,0.0008725946538793554,10
"111,112,113,114,115,116,117,118,119,120",mse_hw,6,0.005399351007616011,0.0008813278121396191,10
"111,112,113,114,115,116,117,118,119,120",target,7,0.01086592782205433,0.0006844433094162428,10
"111,112,113,114,115,116,117,118,119,120",uniform,7,0.0017077331866524048,0.0,10
"111,112,113,114,115,116,117,118,119,120",spectral,7,0.0,0.0,10
"111,112,113,114,115,116,117,118,119,120",parity_sim,7,0.010756814767287296,0.0009029499184036562,10
"111,112,113,114,115,116,117,118,119,120",parity_hw,7,0.0065303922729148065,0.0012480580199204319,10
"111,112,113,114,115,116,117,118,119,120",mse_sim,7,0.010226084826932366,0.001010696300840654,10
"111,112,113,114,115,116,117,118,119,120",mse_hw,7,0.006291198717271884,0.0010256168217039052,10
"111,112,113,114,115,116,117,118,119,120",target,8,0.012400755888247812,0.0007772225877425955,10
"111,112,113,114,115,116,117,118,119,120",uniform,8,0.001951456884604852,0.0,10
"111,112,113,114,115,116,117,118,119,120",spectral,8,0.0,0.0,10
"111,112,113,114,115,116,117,118,119,120",parity_sim,8,0.012266134883947217,0.0010241299350640532,10
"111,112,113,114,115,116,117,118,119,120",parity_hw,8,0.007454022573488211,0.0014223072086838695,10
"111,112,113,114,115,116,117,118,119,120",mse_sim,8,0.011658951276203842,0.0011468237093207967,10
"111,112,113,114,115,116,117,118,119,120",mse_hw,8,0.007180777053372019,0.0011691821035622234,10
"111,112,113,114,115,116,117,118,119,120",target,9,0.013931291231273221,0.0008688066058827463,10
"111,112,113,114,115,116,117,118,119,120",uniform,9,0.0021951210797014342,0.0,10
"111,112,113,114,115,116,117,118,119,120",spectral,9,0.0,0.0,10
"111,112,113,114,115,116,117,118,119,120",parity_sim,9,0.01376878761529031,0.0011434702592392145,10
"111,112,113,114,115,116,117,118,119,120",parity_hw,9,0.008375365388450148,0.001595568641952456,10
"111,112,113,114,115,116,117,118,119,120",mse_sim,9,0.01308501078686301,0.0012810199149118383,10
"111,112,113,114,115,116,117,118,119,120",mse_hw,9,0.00806809670288653,0.001312030517787601,10
"111,112,113,114,115,116,117,118,119,120",target,10,0.015457556385436175,0.0009592127374512641,10
"111,112,113,114,115,116,117,118,119,120",uniform,10,0.002438725786469087,0.0,10
"111,112,113,114,115,116,117,118,119,120",spectral,10,0.0,0.0,10
"111,112,113,114,115,116,117,118,119,120",parity_sim,10,0.015264829344584748,0.001261006992416492,10
"111,112,113,114,115,116,117,118,119,120",parity_hw,10,0.00929443160671719,0.0017678499576967057,10
"111,112,113,114,115,116,117,118,119,120",mse_sim,10,0.014504325840517345,0.0014133270695214561,10
"111,112,113,114,115,116,117,118,119,120",mse_hw,10,0.008953168279237237,0.0014541688372326164,10
"111,112,113,114,115,116,117,118,119,120",target,11,0.016979573689439566,0.0010484580740396426,10
"111,112,113,114,115,116,117,118,119,120",uniform,11,0.0026822710194314148,0.0,10
"111,112,113,114,115,116,117,118,119,120",spectral,11,0.0,0.0,10
"111,112,113,114,115,116,117,118,119,120",parity_sim,11,0.016754315759979523,0.0013767755685485,10
"111,112,113,114,115,116,117,118,119,120",parity_hw,11,0.010211232042837476,0.0019391587242058158,10
"111,112,113,114,115,116,117,118,119,120",mse_sim,11,0.01591695810550126,0.0015437864582982662,10
"111,112,113,114,115,116,117,118,119,120",mse_hw,11,0.009836002322950269,0.0015956037487616843,10
"111,112,113,114,115,116,117,118,119,120",target,12,0.018497365288798636,0.0011365594303482116,10
"111,112,113,114,115,116,117,118,119,120",uniform,12,0.0029257567931082473,0.0,10
"111,112,113,114,115,116,117,118,119,120",spectral,12,0.0,0.0,10
"111,112,113,114,115,116,117,118,119,120",parity_sim,12,0.018237301864950338,0.0014908107659408463,10
"111,112,113,114,115,116,117,118,119,120",parity_hw,12,0.011125777437597007,0.00210950244077083,10
"111,112,113,114,115,116,117,118,119,120",mse_sim,12,0.017322968449730986,0.0016724385162218318,10
"111,112,113,114,115,116,117,118,119,120",mse_hw,12,0.010716609302301165,0.0017363418544654112,10
"111,112,113,114,115,116,117,118,119,120",target,13,0.020010953138219652,0.0012235333492175422,10
"111,112,113,114,115,116,117,118,119,120",uniform,13,0.003169183122016195,0.0,10
"111,112,113,114,115,116,117,118,119,120",spectral,13,0.0,0.0,10
"111,112,113,114,115,116,117,118,119,120",parity_sim,13,0.019713841988571602,0.001603146718918351,10
"111,112,113,114,115,116,117,118,119,120",parity_hw,13,0.012038078458621116,0.0022788885383609203,10
